video_uid,split,level,start_time,end_time,verb_label,noun_label
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1510.26706,1545.32998,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1545.51729,1551.6366,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1551.82745,1553.651035,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1553.851035,1555.89052,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1555.89052,1559.11758,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1559.11758,1565.37778,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1565.37778,1567.54364,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1567.70357,1578.19875,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1578.19875,1588.15242,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1588.3524199999997,1590.17225,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1596.27054,1617.34618,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1617.5461799999998,1621.54217,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1621.54217,1624.01915,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1624.01915,1626.13954,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1626.13954,1629.04411,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1629.93226,1631.3845,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1635.54906,1654.14474,0,84
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1657.6754,1722.20858,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1658.92493,1663.056635,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1663.2566349999995,1664.34768,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1665.46072,1667.54183,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1667.54183,1687.66262,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1687.66262,1714.75878,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1714.95878,1720.96915,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1722.54574,1726.1201,0,93
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1726.42358,1866.35774,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1726.43154,1728.5718,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1729.51397,1731.11214,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1731.11214,1738.37154,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1738.37154,1739.85567,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1740.15566,1752.75737,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1752.75737,1763.774325,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1763.974325,1765.365175,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1765.565175,1786.60705,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1786.60705,1791.77931,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1793.44405,1794.56135,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1794.56135,1801.08231,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1801.08231,1802.80449,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1802.80449,1812.29644,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1812.52298,1814.79417,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1814.97897,1826.07394,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1826.07394,1835.374515,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1835.574515,1837.35607,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1850.59945,1854.23238,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1854.23238,1859.79649,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1859.79649,1863.46757,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1867.94154,1984.4714,0,134
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1880.62339,1888.83564,0,134
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1898.79756,1908.12707,0,134
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1930.12174,1962.85739,0,134
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,1984.68177,2461.72426,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1985.77675,1992.06345,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,1992.23874,2010.4514,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2010.4514,2035.79193,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2035.99193,2041.86669,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2041.86669,2049.15849,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2049.15849,2051.21872,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2051.9142,2053.22872,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2053.22872,2060.89684,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2060.89684,2062.30618,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2072.91402,2080.45651,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2080.65651,2081.68825,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2081.68825,2101.452645,51,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2101.652645,2102.75685,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2102.75685,2105.56012,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2106.42675,2107.7267,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2107.7267,2109.48792,13,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2109.48792,2111.78699,32,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2111.78699,2113.197685,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2113.397685,2119.14411,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2119.3441099999995,2120.80337,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2121.00337,2127.07921,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2127.07921,2128.099225,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2128.299225,2129.58514,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2129.78514,2130.71303,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2130.71303,2137.74622,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2137.74622,2138.93392,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2138.93392,2146.735285,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2146.935285,2148.4069000000004,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2148.6069,2151.20567,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2151.20567,2152.47688,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2152.47688,2161.22114,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2161.22114,2163.13271,66,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2163.13271,2168.46122,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2168.46122,2170.48415,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2170.48415,2173.02747,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2173.02747,2174.82494,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2175.55826,2183.44698,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2183.44698,2185.08328,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2185.08328,2186.87663,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2186.87663,2191.898735,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2192.098735,2193.602995,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2193.802995,2194.52055,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2194.52055,2195.88165,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2196.46508,2203.5369100000003,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2203.73691,2205.60454,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2205.69214,2212.60122,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2215.84507,2218.44759,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2218.64759,2219.81524,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2219.81524,2229.34355,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2229.34355,2231.34446,66,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2231.34446,2233.15577,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2233.15577,2235.03745,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2235.55858,2237.05348,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2237.05348,2239.37847,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2239.37847,2241.06913,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2241.27926,2247.74718,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2248.00659,2249.23156,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2249.23156,2256.7124,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2256.7124,2258.12525,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2258.32525,2259.470895,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2259.670895,2262.11648,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2262.44531,2270.000415,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2270.200415,2272.059655,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2272.259655,2277.53429,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2277.71482,2285.01935,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2285.01935,2287.93991,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2287.93991,2289.73138,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2289.73138,2297.99854,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2298.19854,2300.16872,66,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2301.61136,2304.59855,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2305.86344,2307.00931,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2307.00931,2314.01606,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2314.01606,2315.52286,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2315.81691,2317.24061,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2317.24061,2324.83647,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2324.83647,2326.30639,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2326.50639,2328.13565,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2328.33565,2328.88901,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2328.88901,2335.23975,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2335.23975,2336.89685,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2336.89685,2344.54718,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2344.74718,2346.3149900000003,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2346.51499,2349.52721,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2349.52721,2350.78937,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2350.78937,2358.59418,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2358.59418,2371.71843,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2373.16801,2374.32905,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2374.32905,2381.49219,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2381.49219,2383.05669,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2383.05669,2384.75513,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2384.75513,2391.54522,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2391.54522,2392.94957,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2393.14957,2394.4470100000003,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2394.64701,2395.73774,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2395.73774,2401.05603,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2401.25603,2402.66334,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2402.86334,2408.78418,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2411.2261,2414.04027,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2414.04027,2415.44198,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2415.44198,2425.72366,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2425.72366,2432.12028,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2432.12028,2435.67593,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2435.67593,2437.25548,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2437.25548,2438.96777,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2438.96777,2448.61344,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2448.61344,2453.07553,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2453.07553,2459.98341,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,2461.72426,2494.23494,66,134
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,2494.61541,2786.8756,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2503.32197,2504.82493,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2504.82493,2512.11948,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2512.11948,2515.16062,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2515.16062,2525.34382,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2525.34382,2528.14547,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2528.14547,2540.51518,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2540.51518,2547.05132,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2549.87989,2551.93102,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2551.93102,2558.42704,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2558.42704,2560.63737,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2595.98162,2597.32027,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2597.32027,2599.32384,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2602.82853,2607.031935,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2607.231935,2609.19487,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2611.35232,2613.58211,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2613.58211,2622.51171,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2625.86819,2627.15252,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2627.15252,2636.81419,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2643.069,2644.67112,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2644.67112,2651.79538,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2651.79538,2653.64965,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2653.84965,2655.90272,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2656.10272,2661.73798,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2665.41805,2669.34605,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2669.34605,2674.98306,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2674.98306,2676.33455,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2676.33455,2690.27239,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2690.27239,2696.80191,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2696.80191,2699.70111,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2699.70111,2703.32561,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2713.35763,2715.33962,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2727.46228,2728.95415,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2731.33993,2732.63668,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2735.30466,2745.77888,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2745.77888,2747.07643,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,2770.51386,2839.03721,0,102
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2754.62849,2786.28494,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2819.36334,2826.58073,0,102
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,2839.26532,3414.34727,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2840.3784,2841.50495,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2841.50495,2846.34466,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2846.34466,2847.98825,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2847.98825,2858.1689,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2858.1689,2860.87486,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2860.87486,2862.42654,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2862.42654,2872.24003,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2872.24003,2876.31798,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2876.31798,2879.28336,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2879.28336,2881.12496,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2881.12496,2883.2343,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2886.64649,2888.50249,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2888.50249,2896.14832,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2896.73275,2898.59337,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2903.02837,2904.65347,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2915.2473,2921.47863,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2921.47863,2934.30521,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,2934.30521,2935.59348,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3017.41102,3020.4898,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3020.4898,3032.74621,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3032.74621,3035.14485,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3035.14485,3041.55111,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3041.55111,3043.51539,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3043.51539,3052.05631,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3052.05631,3055.15143,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3055.15143,3074.38026,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3074.38026,3080.85005,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3088.54668,3090.6252,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3093.34282,3102.44829,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3102.44829,3104.3798,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3109.4941,3112.47382,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3112.47382,3116.39432,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3116.39432,3118.11561,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3118.11561,3128.25997,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3128.25997,3129.99123,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3132.51161,3140.10343,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3140.10343,3142.19059,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3142.19059,3150.57519,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3150.57519,3152.71403,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3152.71403,3163.46708,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3163.46708,3167.05664,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3167.05664,3168.54306,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3168.54306,3176.37826,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3176.37826,3181.87235,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3183.66274,3185.15323,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3190.79823,3193.74135,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3193.74135,3204.61907,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3204.61907,3206.24426,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3206.24426,3213.92838,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3213.92838,3215.8992,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3217.40485,3218.89608,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3218.89608,3230.51341,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3230.51341,3231.59058,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3248.81626,3252.50144,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3259.36861,3264.12284,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3264.12284,3275.55076,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3275.55076,3277.36181,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3277.36181,3285.77897,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3285.77897,3288.17503,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3288.17503,3297.68392,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3297.68392,3300.52062,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3300.52062,3315.4364,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3317.58567,3323.88511,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3331.03224,3336.83313,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3336.83313,3338.80357,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3338.80357,3343.4464,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3343.4464,3352.395535,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3352.595535,3353.958765,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3354.158765,3360.80339,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3360.80339,3362.74632,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3362.75807,3364.035,53,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3364.035,3366.28283,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3366.69262,3374.36662,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3374.36662,3375.6332,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3377.19269,3385.49768,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3385.49768,3388.55407,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3388.55407,3402.21731,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3402.21731,3407.4982,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3409.57488,3411.40308,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3411.60308,3414.02222,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,3414.80943,3469.12032,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3433.25287,3442.36969,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3442.36969,3444.6261,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3444.6261,3454.69828,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3454.69828,3455.81878,71,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,3469.72454,3495.82803,66,61
269eea13-c70a-42f6-aba5-41ef622d3112,train,step,3496.47734,4643.69688,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3497.33738,3502.53107,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3502.53107,3505.40349,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3505.40349,3515.98833,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3515.98833,3518.70582,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3518.70582,3520.15247,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3520.15247,3527.94603,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3527.94603,3532.05614,10,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3532.05614,3541.62238,6,58
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3541.62238,3543.09275,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3543.09275,3545.61746,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3545.61746,3554.45399,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3554.45399,3556.64472,22,46
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3556.64472,3558.76716,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3558.76716,3565.48072,58,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3565.48072,3567.51397,63,48
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3567.51397,3577.28563,56,40
269eea13-c70a-42f6-aba5-41ef622d3112,train,substep,3577.28563,3579.00916,22,46
